x,y,k,s,dk
37.8411922559752,20.402680313135285,0.0685964314991798,20.759777993384247,0.8234519796663164
38.074962042880315,20.491520864445903,0.07883507970527649,21.06044042687436,1.202649733960456
38.31025441168363,20.575690567435796,0.08669387326355166,21.255351022681765,0.7796423832296142
38.54755607991333,20.65468702713004,0.10033321766225396,21.539255392589173,1.1356174796296301
38.78665266695343,20.727632248392517,0.11663033932892167,21.812843711696914,1.0943532764309651
39.02771593187056,20.79361962360127,0.13617207907067758,22.075981637459872,1.052551703051833
39.27087442085264,20.851511396990585,0.15965865126398193,22.32859796377576,1.0104653052635513
39.51616438654983,20.899868241402576,0.18790060216093316,22.570698531251978,0.9684022699048711
39.76345365145576,20.936862960679456,0.22178821644133628,22.8023833798164,0.9267393942576945
40.01232833704494,20.960182192838584,0.262208426101605,23.023867707017605,0.885937308804813
40.26197056359028,20.966936932710315,0.24258586301323132,23.305035329244724,1.1246704889084782
40.51173318030175,20.95733062455812,0.20344066869742664,23.520511830542908,0.8619060051927363
40.76081747700805,20.9351295402054,0.1619901518691579,23.824061753917963,1.2141996935002197
41.00860425625017,20.902582675462643,0.13735514319929037,24.063955146965604,0.959573572190564
41.25516706820419,20.8613760429691,0.11709140235971,24.314277815262635,1.001290673188123
41.500437444248135,20.812842128427587,0.1003532018366408,24.574914036707675,1.0425448857801598
41.74439932561387,20.758040953044976,0.09080968431924444,24.75432148564806,0.717629795761539
41.98694384688229,20.697859994828775,0.07849732577253885,25.031759826521494,1.1097533634937378
42.228375641412946,20.63293027087248,0.06817885489479852,25.318985357483843,1.1489021238493962
42.46867737668198,20.563839812748835,0.06221939801887044,25.51578025388219,0.7871795855933925
42.707814484362274,20.491094526879483,0.0544304330269908,25.81873338424498,1.2118125214511508
42.94598833178533,20.415054389270438,0.04989395933141282,26.025748185660113,0.8280592056605371
43.183224501510416,20.33607084663791,0.0439158534115112,26.34360914529289,1.2714438385311126
43.41946718112878,20.25447683511665,0.04040498367006604,26.560268910607906,0.8666390612600594
43.65495316325696,20.170463882120167,0.03722168112934641,26.780615025200348,0.8813844583697659
